event_update_time;milemarker;event_update_type;event_id;classification;status
2024-02-05 20:01:27.959917-06:00;56.0;new;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 20:01:27.959917-06:00;56.0;update;354770;construction;Active
2024-02-05 10:23:51.279796-06:00;57.0;closed;354684;incident;Closed
2024-02-05 10:23:51.279796-06:00;57.0;new;354684;incident;Closed
2024-02-05 08:53:47.549505-06:00;56.6;closed;354662;incident;Closed
2024-02-05 07:16:43.164286-06:00;62.2;closed;354639;incident;Closed
